,Department,Course_Num,Course_Name,Class_Num,Section_Num,Class_Type,Credits,Seat_Count,Meeting_Place,Professor,Start_Time,End_Time,Date_Nums,Discussion_Lab_Nums
2430,PLIR,5993,Selected Problems in International Relations,20792,3,IND,1,25,TBA,Jennifer Rubenstein,TBA,TBA,TBA,None
2431,PLIR,7500,Special Topics in International Relations,13305,1,SEM,3,9,Gibson Hall 296,Shiran Victoria Shen,1700,1930,1,None
2432,PLIR,7500,Special Topics in International Relations,18975,2,SEM,3,5,Slaughter Hall 294,Philip Potter,1540,1840,1,None
2433,PLIR,8639,Advanced Topics in International Relations Theory,19933,1,Lecture,3,10,Gibson Hall 296,Dale Copeland,1430,1700,3,None
2434,PLIR,8998,"Non-Topical Research, Preparation for Research",10457,1,IND,1,50,TBA,Philip Potter,TBA,TBA,TBA,None
2435,PLIR,8999,Non-Topical Research,10458,1,IND,1,50,TBA,Philip Potter,TBA,TBA,TBA,None
2436,PLIR,9998,"Non-Topical Research, Preparation for Doctoral Research",10459,1,IND,1,50,TBA,Philip Potter,TBA,TBA,TBA,None
2437,PLIR,9999,Non-Topical Research,10460,1,IND,1,50,TBA,Philip Potter,TBA,TBA,TBA,None
2438,PLPT,1010,Introduction to Political Theory,19027,100,Lecture,3,180,Nau Hall 101,Colin Bird,1500,1550,"1, 3","800, 801, 802, 803, 804, 805, 806, 807, 808"
2439,PLPT,3010,Ancient and Medieval Political Theory,19041,100,Lecture,3,60,McLeod Hall 2005,George Klosko,1000,1050,"1, 3","809, 810, 811"
2440,PLPT,3030,Contemporary Political Thought,19046,100,Lecture,3,60,McLeod Hall 2007,Murad Idris,1100,1150,"1, 3","812, 813, 814"
2441,PLPT,4060,Politics & Literature,19051,1,SEM,3,15,Bryan Hall 332,Lawrie Balfour,1400,1630,2,None
2442,PLPT,4070,Liberalism and Its Critics,19052,1,SEM,3,15,Bryan Hall 330,George Klosko,1400,1515,"1, 3",None
2443,PLPT,4500,Special Topics in Political Theory,19050,1,SEM,3,9,Gibson Hall 441,Jennifer Rubenstein,1400,1630,2,None
2444,PLPT,4500,Special Topics in Political Theory,19053,2,SEM,3,15,Ruffner Hall 125,Rita Koganzon,1400,1630,4,None
2445,PLPT,4500,Special Topics in Political Theory,20224,3,SEM,3,15,New Cabell Hall 044,Veronica Zebadua-Yanez,1530,1800,2,None
2446,PLPT,4999,Senior Thesis,11600,1,IND,3,20,TBA,Sidney Milkis,TBA,TBA,TBA,None
2447,PLPT,5500,Special Topics in Political Theory,13299,1,SEM,3,15,New Cabell Hall 064,James Ceaser,1530,1800,2,None
2448,PLPT,5993,Selected Problems in Theory and Method,20685,1,IND,1,10,TBA,Justin Kirkland,TBA,TBA,TBA,None
2449,PLPT,5993,Selected Problems in Theory and Method,20793,2,IND,1,25,TBA,Jennifer Rubenstein,TBA,TBA,TBA,None
2450,PLPT,8500,Special Topics in Political Theory,18976,1,SEM,3,9,Gibson Hall 296,Murad Idris,1430,1700,2,None
2451,PLPT,8998,"Non-Topical Research, Preparation for Research",10465,1,IND,1,50,TBA,Philip Potter,TBA,TBA,TBA,None
2452,PLPT,8999,Non-Topical Research,10466,1,IND,1,50,TBA,Philip Potter,TBA,TBA,TBA,None
2453,PLPT,9998,"Non-Topical Research, Preparation for Doctoral Research",10467,1,IND,1,50,TBA,Philip Potter,TBA,TBA,TBA,None
2454,PLPT,9999,Non-Topical Research,10468,1,IND,1,50,TBA,Philip Potter,TBA,TBA,TBA,None
2455,PHS,3050,Fundamentals of Public Health,13154,1,Lecture,3,70,Multistory (Old) Hospital C1,Paige Hornsby,1230,1345,"2, 4",None
2456,PHS,3104,Introduction to Epidemiology: Methodological and Ethical Considerations,18414,1,Lecture,3,20,Multistory (Old) Hospital 1777,Jean Eby,1230,1345,"2, 4",None
2457,PHS,3130,Introduction to Health Research Methods,19712,1,Lecture,3,22,Multistory (Old) Hospital C1,Aaron Pannone,1130,1245,"1, 3",None
2458,PHS,3825,Global Public Health: Challenges and Innovations,13528,1,Lecture,3,70,Multistory (Old) Hospital C1,Chris Colvin,930,1045,"2, 4",None
2459,PHS,4050,Public Health Policy,13515,1,Lecture,3,30,Multistory (Old) Hospital C1,Kathryn Quissell,1400,1515,"2, 4",None
2460,PHS,4050,Public Health Policy,19711,2,Lecture,3,30,Multistory (Old) Hospital 1777,Chris Colvin,1400,1515,"2, 4",None
2461,PHS,4991,Global Public Health Capstone,12428,1,SEM,3,50,Multistory (Old) Hospital 1777,Chris Colvin+2,1300,1525,3,None
2462,PHS,5060,Program Planning and Evaluation,20011,1,Lecture,3,20,Multistory (Old) Hospital 3181,Aaron Pannone,1230,1345,"2, 4",None
2463,PHS,5620,Built Environment & Health Impact,20348,1,Lecture,3,30,TBA,Schaeffer Somers,1100,1215,"2, 4",None
2464,PHS,5705,Recent Advances in Public Health Genomics,19632,1,Lecture,3,15,Biomed Engr & Med Sci 3005,Charles Farber,830,945,"1, 3",None
2465,PHS,5960,Supervised Independent Research,20738,1,IND,1,2,TBA,Bryant Webb,TBA,TBA,TBA,None
2466,PHS,5960,Supervised Independent Research,17656,2,IND,1,30,TBA,Chris Colvin,TBA,TBA,TBA,None
2467,PHS,7001,Introduction to Biostatistics II,17372,1,Lecture,3,16,TBA,Timothy McMurry,1100,1215,"2, 4",None
2468,PHS,7011,Epidemiologic Methods for Outcomes Research,17561,1,Lecture,3,10,TBA,Elizabeth Rogawski McQuade,1300,1415,"1, 3",None
2469,PHS,7015,Qualitative Methods for Community and Global Health,17373,1,Lecture,3,15,TBA,Jeanita Richardson,1330,1600,5,None
2470,PHS,7020,Epidemiological and Translational Research,17374,1,Lecture,3,16,TBA,Kristen Wells,1300,1530,3,None
2471,PHS,7051,"Policy Development, Analysis, & Advocacy",20717,1,Lecture,3,15,TBA,Rajesh Balkrishnan,TBA,TBA,TBA,None
2472,PHS,7090,Health Care Economics,17377,1,Lecture,3,20,TBA,Tanya Wanchek,1100,1215,"2, 4",None
2473,PHS,7100,Introduction to U.S. Health Care Policy & Systems,20722,1,Lecture,2,1,TBA,Kathryn Quissell,TBA,TBA,TBA,None
2474,PHS,7102,Health Care Policy Analysis and Evaluation,17876,1,Lecture,3,15,TBA,Rajesh Balkrishnan,1400,1515,4,None
2475,PHS,7120,Comparative Effectiveness and Outcomes,17391,1,Lecture,3,5,TBA,Tanya Wanchek,1400,1515,"2, 4",None
2476,PHS,7200,"U.S. Healthcare: Policy, Organization, and Administration",17379,1,Lecture,3,16,TBA,R Howell,930,1200,1,None
2477,PHS,7201,Health Care Financial Management,17462,1,Lecture,3,11,TBA,R Howell,1300,1530,1,None
2478,PHS,7370,Simulation and Modeling for Quality and Research,20031,1,Lecture,3,5,Multistory (Old) Hospital 3016,Jennifer Lobo,830,1100,4,None
2479,PHS,7385,Environmental Health: Epidemiologic Perspectives,17632,1,SEM,3,25,TBA,Kristen Wells,830,1050,2,None
2480,PHS,7410,Database Management: Analyses with Secondary Data,17390,1,Lecture,3,10,TBA,Aaron Pannone,900,1120,1,None
2481,PHS,7411,Health Policy Analysis with Secondary Data,17651,1,Lecture,3,30,TBA,Heather Zelle,1530,1800,1,None
2482,PHS,7470,Management and Quality in Health Care Organizations,17380,1,Lecture,2,15,TBA,Armando Bolmey,1100,1240,3,None
2483,PHS,7500,Special Topics in Public Health,20559,3,Lecture,1,1,TBA,Kenan Yount,TBA,TBA,TBA,None
2484,PHS,7610,Health Promotion and Health Behavior,17633,1,Lecture,3,25,TBA,Kelsie Kelly,930,1215,5,None
2485,PHS,7840,"Human Subjects Research: Methodology, Ethics & Regulations",17381,1,SEM,1,12,TBA,Jean Eby,1530,1700,2,None
2486,PHS,8126,Mental Health Policy Analysis,20106,1,Lecture,3,10,TBA,Heather Zelle,1600,1830,3,None
2487,PHS,8880,Integrative Learning RP Part 1,20237,1,PRA,1,30,TBA,Kristen Wells,TBA,TBA,TBA,None
2488,PHS,8880,Integrative Learning RP Part 1,17382,2,PRA,1,5,TBA,Aaron Pannone,TBA,TBA,TBA,None
2489,PHS,8880,Integrative Learning RP Part 1,17654,4,PRA,1,5,TBA,Jeanita Richardson,TBA,TBA,TBA,None
2490,PHS,8880,Integrative Learning RP Part 1,20373,5,PRA,1,3,TBA,Tanya Wanchek,TBA,TBA,TBA,None
2491,PHS,8881,Integrative Learning HP Part 1,20009,3,PRA,1,5,TBA,Kristen Wells,TBA,TBA,TBA,None
2492,PHS,8881,Integrative Learning HP Part 1,17383,5,PRA,1,5,TBA,Tanya Wanchek,TBA,TBA,TBA,None
2493,PHS,8881,Integrative Learning HP Part 1,17655,8,PRA,1,5,TBA,Heather Zelle,TBA,TBA,TBA,None
2494,PHS,8900,Applied Practice Experience I,17384,1,PRA,2,30,TBA,Paige Hornsby,TBA,TBA,TBA,None
2495,PHS,8901,Applied Practice Experience II,17385,1,PRA,1,15,TBA,Paige Hornsby,TBA,TBA,TBA,None
2496,PHS,8902,Applied Practice Experience III,17652,1,PRA,1,30,TBA,Paige Hornsby,TBA,TBA,TBA,None
2497,PHS,8930,Integrative Learning Experience RP Part 2,19963,2,PRA,1,5,TBA,Kristen Wells,900,1045,3,None
2498,PHS,8930,Integrative Learning Experience RP Part 2,19964,3,PRA,1,5,TBA,Jeanita Richardson,900,1045,3,None
2499,PHS,8930,Integrative Learning Experience RP Part 2,19965,4,PRA,1,5,TBA,Aaron Pannone,900,1045,3,None
2500,PHS,8930,Integrative Learning Experience RP Part 2,20030,5,PRA,1,5,TBA,Tanya Wanchek,900,1045,3,None
2501,PHS,8930,Integrative Learning Experience RP Part 2,20222,6,PRA,1,30,TBA,Elizabeth Rogawski McQuade,TBA,TBA,TBA,None
2502,PHS,8931,Integrative Learning Experience HP Part 2,17634,1,PRA,1,10,TBA,Heather Zelle,900,1045,3,None
2503,PHS,8931,Integrative Learning Experience HP Part 2,19966,2,PRA,1,5,TBA,Jeanita Richardson,900,1045,3,None
2504,PHS,8931,Integrative Learning Experience HP Part 2,19967,3,PRA,1,5,TBA,Tanya Wanchek,900,1045,3,None
2505,PHS,8931,Integrative Learning Experience HP Part 2,19968,4,PRA,1,5,TBA,Aaron Pannone,900,1045,3,None
2506,PHS,8931,Integrative Learning Experience HP Part 2,20311,5,PRA,1,2,TBA,Jean Eby,900,1045,3,None
2507,PHS,8931,Integrative Learning Experience HP Part 2,20358,6,PRA,1,5,TBA,Kristen Wells,900,1045,3,None
2508,PHS,8950,Supervised Clinical Research I,17389,1,IND,1,20,TBA,Sarah Ratcliffe,TBA,TBA,TBA,None
2509,PHS,8951,Supervised Clinical Research II,20349,1,IND,1,30,TBA,Sarah Ratcliffe,TBA,TBA,TBA,None
2510,PHS,8960,Supervised Independent Research I,20310,2,Lecture,1,1,TBA,Gaynell Matherne,TBA,TBA,TBA,None
2511,PHS,8960,Supervised Independent Research I,17387,6,Lecture,1,10,TBA,Ruth Bernheim,TBA,TBA,TBA,None
2512,PHS,8999,Non-Topical Research,17388,1,IND,1,20,TBA,Ruth Bernheim,TBA,TBA,TBA,None
2513,PHSE,5700,Bioethics Internship Seminar: Health Policy & Administration,17562,1,SEM,3,5,TBA,Lois Shepherd,1500,1800,2,None
2514,PHSE,7728,Reproductive Ethics & Law,17564,1,SEM,1,32,Slaughter Hall 262,Lois Shepherd+1,1815,1945,"1, 2, 3, 4",None
2515,PHSE,8960,Supervised Independent Research,20236,1,IND,1,30,TBA,Lois Shepherd,TBA,TBA,TBA,None
2516,PSYC,1010,Introductory Psychology,10471,1,Lecture,3,340,McLeod Hall 1020,Christopher Mazurek,930,1045,"2, 4",None
2517,PSYC,2005,Research Methods and Data Analysis I,10474,1,Lecture,3,150,Maury Hall 209,Frederick Smyth,1300,1350,"1, 3, 5",None
2518,PSYC,2005,Research Methods and Data Analysis I,13478,2,Lecture,3,160,Clark Hall 108,James Morris,1400,1515,"1, 3",None
2519,PSYC,2150,Introduction to Cognition,13451,1,Lecture,3,345,McLeod Hall 1020,Daniel Willingham,1100,1215,"2, 4",None
2520,PSYC,2200,A Survey of the Neural Basis of Behavior,12779,1,Lecture,3,124,Physics Bldg 204,Erin Clabough,1000,1050,"1, 3, 5",None
2521,PSYC,2410,Abnormal Psychology,12053,1,Lecture,3,480,Chemistry Bldg 402,Erin Horn,1700,1815,"2, 4",None
2522,PSYC,2600,Introduction to Social Psychology,10473,1,Lecture,3,320,Wilson Hall 402,Timothy Wilson,1530,1645,"2, 4",None
2523,PSYC,2600,Introduction to Social Psychology,12052,2,Lecture,3,224,Physics Bldg 203,Christopher Mazurek,1400,1515,"2, 4",None
2524,PSYC,2700,Introduction to Child Psychology,10472,1,Lecture,3,350,Chemistry Bldg 402,Angeline Lillard,1400,1515,"1, 3",None
2525,PSYC,3006,Research Methods and Data Analysis II,13477,1,Lecture,4,75,Clark Hall 108,M. Joseph Meyer,1530,1720,"1, 3, 5",None
2526,PSYC,3006,Research Methods and Data Analysis II,10475,2,Lecture,4,75,Wilson Hall 325,Karen Schmidt,1000,1050,"1, 3, 5",None
2527,PSYC,3006,Research Methods and Data Analysis II,19097,3,Lecture,4,75,Gilmer Hall 190,Frederick Smyth,830,920,"2, 4",815
2528,PSYC,3310,RM: R Applications in Psychology,13521,1,Lecture,3,20,Web-Based Course,M. Joseph Meyer,1400,1500,3,None
2529,PSYC,3450,The Psychology of Women and Gender,13453,1,Lecture,3,150,Gilmer Hall 190,Lanice Avery,1530,1645,"2, 4",None
2530,PSYC,3490,Infant Development,13454,1,Lecture,3,150,Gilmer Hall 190,Tobias Grossmann,1100,1215,"2, 4",None
2531,PSYC,3500,Special Topics in Psychology,19656,1,SEM,3,36,Dell 2 100,Chandra Mason,1530,1800,4,None
2532,PSYC,3559,New Course in Psychology,19783,1,Lecture,3,12,Contact Department,Chad Dodson,1730,2000,3,None
2533,PSYC,3590,Research in Psychology,10477,1,IND,2,30,TBA,Joseph Allen,TBA,TBA,TBA,None
2534,PSYC,3590,Research in Psychology,10627,2,IND,2,30,TBA,Steven Boker,TBA,TBA,TBA,None
2535,PSYC,3590,Research in Psychology,13866,3,IND,2,30,TBA,Daniel Meliza,TBA,TBA,TBA,None
2536,PSYC,3590,Research in Psychology,19936,4,IND,2,30,TBA,Adrienne Wood,TBA,TBA,TBA,None
2537,PSYC,3590,Research in Psychology,10628,5,IND,2,30,TBA,Gerald Clore,TBA,TBA,TBA,None
2538,PSYC,3590,Research in Psychology,10629,6,IND,2,30,TBA,James Coan,TBA,TBA,TBA,None
2539,PSYC,3590,Research in Psychology,10630,7,IND,2,30,TBA,Benjamin Converse,TBA,TBA,TBA,None
2540,PSYC,3590,Research in Psychology,19937,8,IND,2,30,TBA,Noelle Hurd,TBA,TBA,TBA,None
2541,PSYC,3590,Research in Psychology,10631,9,IND,2,30,TBA,Chad Dodson,TBA,TBA,TBA,None
2542,PSYC,3590,Research in Psychology,19989,10,IND,2,30,TBA,Eric Turkheimer,TBA,TBA,TBA,None
2543,PSYC,3590,Research in Psychology,10632,11,IND,2,30,TBA,Alev Erisir,TBA,TBA,TBA,None
2544,PSYC,3590,Research in Psychology,10633,15,IND,2,30,TBA,Vikram Jaswal,TBA,TBA,TBA,None
2545,PSYC,3590,Research in Psychology,10634,19,IND,2,30,TBA,Angeline Lillard,TBA,TBA,TBA,None
2546,PSYC,3590,Research in Psychology,10635,22,IND,2,30,TBA,James Morris,TBA,TBA,TBA,None
2547,PSYC,3590,Research in Psychology,10636,26,IND,2,30,TBA,Charlotte Patterson,TBA,TBA,TBA,None
2548,PSYC,3590,Research in Psychology,10638,34,IND,2,30,TBA,Bethany Teachman,TBA,TBA,TBA,None
2549,PSYC,3590,Research in Psychology,10639,36,IND,2,30,TBA,Sophie Trawalter,TBA,TBA,TBA,None
2550,PSYC,3590,Research in Psychology,10640,39,IND,2,30,TBA,Cedric Williams,TBA,TBA,TBA,None
2551,PSYC,3590,Research in Psychology,11351,41,IND,2,30,TBA,Melvin Wilson,TBA,TBA,TBA,None
2552,PSYC,3590,Research in Psychology,11352,42,IND,2,30,TBA,Timothy Wilson,TBA,TBA,TBA,None
2553,PSYC,3590,Research in Psychology,11441,44,IND,2,30,TBA,Beverly Adams,TBA,TBA,TBA,None
2554,PSYC,3590,Research in Psychology,11566,45,IND,2,30,TBA,Noelle Hurd,TBA,TBA,TBA,None
2555,PSYC,3590,Research in Psychology,11851,46,IND,2,30,TBA,Jessica Connelly,TBA,TBA,TBA,None
2556,PSYC,3590,Research in Psychology,11852,47,IND,2,30,TBA,Tobias Grossmann,TBA,TBA,TBA,None
2557,PSYC,3590,Research in Psychology,11853,49,IND,2,30,TBA,Amrisha Vaish,TBA,TBA,TBA,None
2558,PSYC,3590,Research in Psychology,11946,51,IND,2,40,TBA,Frederick Smyth,TBA,TBA,TBA,None
2559,PSYC,3590,Research in Psychology,12680,55,IND,2,30,TBA,Per Sederberg,TBA,TBA,TBA,None
2560,PSYC,3590,Research in Psychology,20034,56,IND,2,30,TBA,Gabrielle Adams,TBA,TBA,TBA,None
2561,PSYC,3590,Research in Psychology,20035,57,IND,2,30,TBA,Lanice Avery,TBA,TBA,TBA,None
2562,PSYC,3590,Research in Psychology,20036,58,IND,2,30,TBA,Jazmin Brown-Iannuzzi,TBA,TBA,TBA,None
2563,PSYC,3590,Research in Psychology,20037,59,IND,2,30,TBA,Eileen Chou,TBA,TBA,TBA,None
2564,PSYC,3590,Research in Psychology,20038,60,IND,2,30,TBA,Hudson Golino,TBA,TBA,TBA,None
2565,PSYC,3590,Research in Psychology,20039,61,IND,2,30,TBA,Filip Loncke,TBA,TBA,TBA,None
2566,PSYC,3590,Research in Psychology,20040,62,IND,2,30,TBA,Brian Nosek,TBA,TBA,TBA,None
2567,PSYC,3590,Research in Psychology,20041,63,IND,2,30,TBA,Karen Schmidt,TBA,TBA,TBA,None
2568,PSYC,3590,Research in Psychology,20238,64,IND,2,30,TBA,Nicole Long,TBA,TBA,TBA,None
2569,PSYC,3870,Seminar for Distinguished Majors,10476,1,Lecture,1,10,Dell 2 102,Gerald Clore,1200,1250,5,None
2570,PSYC,3870,Seminar for Distinguished Majors,13903,2,Lecture,1,10,Dell 2 101,Gerald Clore,1300,1350,5,None
2571,PSYC,4110,Psycholinguistics,10478,1,Lecture,3,30,Dell 2 101,Filip Loncke,1530,1800,1,None
2572,PSYC,4120,Psychology of Reading,10479,1,Lecture,3,20,Shannon House 109,Beverly Adams,1530,1800,3,None
2573,PSYC,4250,Brain Systems Involved in Memory,19100,1,Lecture,3,23,Dell 2 102,Cedric Williams,930,1045,"2, 4",None
2574,PSYC,4500,Special Topics in Psychology,19452,1,SEM,3,26,Ruffner Hall 173,Seanna Leath,1800,2030,1,None
2575,PSYC,4500,Special Topics in Psychology,19651,2,SEM,3,20,Gibson Hall 141,John Van Horn,930,1045,"2, 4",None
2576,PSYC,4500,Special Topics in Psychology,19657,3,SEM,3,20,Gibson Hall 242,Chandra Mason,1530,1800,2,None
2577,PSYC,4500,Special Topics in Psychology,19700,4,SEM,3,20,Clinical Department Wing 2677,Mariana Golino,900,1130,1,None
2578,PSYC,4559,New Course in Psychology,19101,1,Lecture,3,20,Dell 2 101,Crystal Slane,1530,1645,"2, 4",None
2579,PSYC,4580,Directed Readings in Psychology,20280,1,IND,2,15,TBA,William Levy,TBA,TBA,TBA,None
2580,PSYC,4580,Directed Readings in Psychology,20587,2,IND,2,15,TBA,Beverly Adams,TBA,TBA,TBA,None
2581,PSYC,4970,Distinguished Major Thesis,13799,1,IND,0,30,TBA,Frederick Smyth,TBA,TBA,TBA,None
2582,PSYC,4970,Distinguished Major Thesis,20231,2,IND,0,30,TBA,Angeline Lillard,TBA,TBA,TBA,None
2583,PSYC,4970,Distinguished Major Thesis,20463,3,IND,0,30,TBA,Charlotte Patterson,TBA,TBA,TBA,None
2584,PSYC,4980,Distinguished Major Thesis,10480,1,IND,6,30,TBA,Vikram Jaswal,TBA,TBA,TBA,None
2585,PSYC,4980,Distinguished Major Thesis,13687,2,IND,6,30,TBA,Joseph Allen,TBA,TBA,TBA,None
2586,PSYC,4980,Distinguished Major Thesis,13686,3,IND,6,30,TBA,Noelle Hurd,TBA,TBA,TBA,None
2587,PSYC,4980,Distinguished Major Thesis,13688,4,IND,6,30,TBA,Gerald Clore,TBA,TBA,TBA,None
2588,PSYC,4980,Distinguished Major Thesis,13689,5,IND,6,30,TBA,Tobias Grossmann,TBA,TBA,TBA,None
2589,PSYC,4980,Distinguished Major Thesis,13690,6,IND,6,30,TBA,Amrisha Vaish,TBA,TBA,TBA,None
2590,PSYC,4980,Distinguished Major Thesis,20649,7,IND,6,30,TBA,Timothy Wilson,TBA,TBA,TBA,None
2591,PSYC,4980,Distinguished Major Thesis,13691,8,IND,6,30,TBA,John Monahan,TBA,TBA,TBA,None
2592,PSYC,4980,Distinguished Major Thesis,20711,9,IND,6,30,TBA,Melvin Wilson,TBA,TBA,TBA,None
2593,PSYC,4980,Distinguished Major Thesis,13692,10,IND,6,30,TBA,Sophie Trawalter,TBA,TBA,TBA,None
2594,PSYC,4980,Distinguished Major Thesis,20051,11,IND,6,30,TBA,James Morris,TBA,TBA,TBA,None
2595,PSYC,4980,Distinguished Major Thesis,20079,12,IND,6,30,TBA,Benjamin Converse,TBA,TBA,TBA,None
2596,PSYC,4980,Distinguished Major Thesis,20115,13,IND,6,30,TBA,Eileen Chou,TBA,TBA,TBA,None
2597,PSYC,4980,Distinguished Major Thesis,20712,14,IND,6,30,TBA,Bethany Teachman,TBA,TBA,TBA,None
2598,PSYC,5270,Computational Neuroscience,13458,1,SEM,3,18,Dell 2 102,Daniel Meliza,1400,1630,2,None
2599,PSYC,5323,RM: R in Psychology,19103,1,SEM,3,15,Millmont 123,M. Joseph Meyer,1400,1515,"2, 4",None
2600,PSYC,5332,Quantified Cognition,19450,1,SEM,3,15,Ruffner Hall 173,Per Sederberg,1530,1800,4,None
2601,PSYC,5500,Current Topics in Psychology,19104,1,SEM,3,20,Dell 2 103,Nicole Long,930,1045,"2, 4",None
2602,PSYC,5500,Current Topics in Psychology,19641,3,SEM,3,15,Dell 2 100,Adrienne Wood,1530,1800,2,None
2603,PSYC,5710,Machine Learning and Data Mining,13459,1,SEM,3,15,Wilson Hall 238,Hudson Golino,1530,1800,2,None
2604,PSYC,5720,Fundamentals of Item Response Theory,11855,1,SEM,3,15,Dell 2 100,Karen Schmidt,900,1130,4,None
2605,PSYC,7200,Advanced Neural Mechanisms of Behavior,19114,1,SEM,3,20,Dell 2 102,David Hill,1400,1515,"1, 3",None
2606,PSYC,7440,Psychological Assessment,10481,100,Lecture,4,15,Millmont Cottage 161,Allison Anderson,900,1130,1,816
2607,PSYC,7450,Psychological Intervention II,10483,100,SEM,4,15,Millmont Cottage 161,Joseph Allen,1300,1500,2,None
2608,PSYC,7485,Structural Determinants of Inequality,13463,1,SEM,3,15,Millmont 138,Noelle Hurd,1530,1800,3,None
2609,PSYC,7501,Contemporary Issues: Cognitive Psychology,10488,1,Lecture,2,25,Dell 2 102,James Morris,1230,1345,2,None
2610,PSYC,7502,Contemporary Issues: Neuroscience and Behavior,10489,1,Lecture,2,25,Contact Department,David Hill,1230,1345,3,None
2611,PSYC,7503,Contemporary Issues: Community Psychology,10490,1,Lecture,2,25,Millmont 138,Seanna Leath,1230,1345,1,None
2612,PSYC,7504,Contemporary Issues: Ethics and Clinical Psychology,10491,1,Lecture,1,25,Millmont Cottage 161,Joseph Allen,1200,1250,5,None
2613,PSYC,7505,Contemporary Issues: Developmental Psychology,10492,1,Lecture,2,25,Clinical Department Wing 2677,Amrisha Vaish,1230,1345,3,None
2614,PSYC,7506,Contemporary Issues: Social Psychology,10493,1,Lecture,2,25,Clinical Department Wing 2677,Timothy Wilson,1230,1400,1,None
2615,PSYC,7507,Contemporary Issues: Quantitative Psychology,10494,1,Lecture,2,25,Millmont 123,Xin Tong,1230,1345,4,None
2616,PSYC,7559,New Course in Psychology,19119,1,Lecture,3,25,Millmont 138,Charlotte Patterson,1530,1800,2,None
2617,PSYC,7559,New Course in Psychology,19461,2,Lecture,3,20,Gilmer Hall B001,Daniel Willingham,800,915,"2, 4",None
2618,PSYC,7559,New Course in Psychology,19667,3,Lecture,3,18,Contact Department,Amrisha Vaish,900,1130,3,None
2619,PSYC,7559,New Course in Psychology,19861,4,Lecture,3,15,Gilmer Hall 181,Peter Brunjes,1100,1215,"4, 5",None
2620,PSYC,7600,Social Psychology,19120,1,Lecture,3,15,Clinical Department Wing 2677,Timothy Wilson,900,1130,3,None
2621,PSYC,7651,Professional Issues in Masters Studies,19894,1,SEM,1,10,Millmont 125,Karen Schmidt,1300,1530,5,None
2622,PSYC,7720,Quantitative Methods II: Experimental Design,10485,100,Lecture,4,30,Dell 2 100,Xin Tong,1400,1515,"2, 4","818, 819"
2623,PSYC,7725,Affective Aspects of Behavior,12455,1,SEM,3,20,TBA,Joseph Allen,TBA,TBA,TBA,None
2624,PSYC,7730,Developmental Aspects of Behavior,12839,1,SEM,3,10,TBA,Joseph Allen,TBA,TBA,TBA,None
2625,PSYC,7750,Practicum to Intervention and Supervision,19129,1,SEM,2,10,Millmont Cottage 161,Patricia Llewellyn,1700,1900,1,None
2626,PSYC,7750,Practicum to Intervention and Supervision,19130,2,SEM,2,10,Millmont Cottage 161,Patricia Llewellyn,1700,1900,3,None
2627,PSYC,7755,Advanced Practicum in Supervision and Consultation,11581,1,SEM,1,15,Millmont Cottage 161,Patricia Llewellyn,1700,1900,5,None
2628,PSYC,8040,Forum on Scientific and Professional Ethics,10495,1,Lecture,1,25,Contact Department,Alev Erisir,1530,1800,5,None
2629,PSYC,8735,Introduction to Structural Equation Modeling,19132,1,SEM,3,25,Millmont 123,Steven Boker,900,1130,1,None
2630,PSYC,8998,"Non-Topical Research, Preparation for Thesis",10496,1,IND,1,30,TBA,Joseph Allen,TBA,TBA,TBA,None
2631,PSYC,8998,"Non-Topical Research, Preparation for Thesis",10641,2,IND,1,30,TBA,Steven Boker,TBA,TBA,TBA,None
2632,PSYC,8998,"Non-Topical Research, Preparation for Thesis",10642,4,IND,1,30,TBA,Peter Brunjes,TBA,TBA,TBA,None
2633,PSYC,8998,"Non-Topical Research, Preparation for Thesis",10643,5,IND,1,30,TBA,Gerald Clore,TBA,TBA,TBA,None
2634,PSYC,8998,"Non-Topical Research, Preparation for Thesis",10644,6,IND,1,30,TBA,James Coan,TBA,TBA,TBA,None
2635,PSYC,8998,"Non-Topical Research, Preparation for Thesis",10645,7,IND,1,30,TBA,Benjamin Converse,TBA,TBA,TBA,None
